	1h	1h	
		1h	
21.741110191	1285.2	0.114551083591331	1071
21.767370756	1262.4	0.0949432404540764	1052
21.793631321	1272	0.103199174406605	1060
21.819891886	1281.6	0.111455108359133	1068
21.846152451	1318.8	0.143446852425181	1099
21.872413016	1251.6	0.0856553147574819	1043
21.898673581	1273.2	0.104231166150671	1061
21.924934146	1311.6	0.137254901960784	1093
21.951194711	1214.4	0.0536635706914345	1012
21.977455276	1298.4	0.125902992776058	1082
22.003715841	1288.8	0.117647058823529	1074
22.029976406	1258.8	0.0918472652218782	1049
22.056236971	1268.4	0.100103199174407	1057
22.082497536	1320	0.144478844169247	1100
22.108758101	1280.4	0.110423116615067	1067
22.135018666	1222.8	0.0608875128998968	1019
22.161279231	1363.2	0.181630546955624	1136
22.187539796	1342.8	0.164086687306502	1119
22.213800361	1256.4	0.0897832817337461	1047
22.240060926	1292.4	0.120743034055728	1077
22.266321491	1251.6	0.0856553147574819	1043
22.292582056	1327.2	0.150670794633643	1106
22.318842621	1347.6	0.168214654282766	1123
22.345103186	1345.2	0.166150670794634	1121
22.371363751	1239.6	0.0753353973168215	1033
22.397624316	1324.8	0.148606811145511	1104
22.423884881	1267.2	0.0990712074303405	1056
22.450145446	1233.6	0.0701754385964912	1028
22.476406011	1255.2	0.0887512899896801	1046
22.502666576	1262.4	0.0949432404540764	1052
22.528927141	1266	0.0980392156862745	1055
22.555187706	1270.8	0.102167182662539	1059
22.581448271	1292.4	0.120743034055728	1077
22.607708836	1276.8	0.107327141382869	1064
22.633969401	1286.4	0.115583075335397	1072
22.660229967	1273.2	0.104231166150671	1061
22.686490532	1278	0.108359133126935	1065
22.712751097	1324.8	0.148606811145511	1104
22.739011662	1336.8	0.158926728586171	1114
22.765272227	1328.4	0.151702786377709	1107
22.791532792	1275.6	0.106295149638803	1063
22.817793357	1238.4	0.0743034055727554	1032
22.844053922	1280.4	0.110423116615067	1067
22.870314487	1256.4	0.0897832817337461	1047
22.896575052	1267.2	0.0990712074303405	1056
22.922835617	1237.2	0.0732714138286894	1031
22.949096182	1340.4	0.162022703818369	1117
22.975356747	1243.2	0.0784313725490196	1036
23.001617312	1264.8	0.0970072239422085	1054
23.027877877	1363.2	0.181630546955624	1136
23.054138442	1249.2	0.0835913312693498	1041
23.080399007	1261.2	0.0939112487100103	1051
23.106659572	1257.6	0.0908152734778122	1048
23.132920137	1263.6	0.0959752321981424	1053
23.159180702	1204.8	0.0454076367389061	1004
23.185441267	1204.8	0.0454076367389061	1004
23.211701832	1281.6	0.111455108359133	1068
23.237962397	1267.2	0.0990712074303405	1056
23.264222962	1333.2	0.155830753353973	1111
23.290483527	1275.6	0.106295149638803	1063
23.316744092	1248	0.0825593395252838	1040
23.343004657	1291.2	0.119711042311661	1076
23.369265222	1177.2	0.021671826625387	981
23.395525787	1286.4	0.115583075335397	1072
23.421786352	1294.8	0.12280701754386	1079
23.448046917	1249.2	0.0835913312693498	1041
23.474307482	1232.4	0.0691434468524252	1027
23.500568047	1304.4	0.131062951496388	1087
23.526828612	1304.4	0.131062951496388	1087
23.553089177	1252.8	0.086687306501548	1044
23.579349742	1273.2	0.104231166150671	1061
23.605610307	1358.4	0.17750257997936	1132
23.631870872	1214.4	0.0536635706914345	1012
23.658131437	1346.4	0.1671826625387	1122
23.684392002	1221.6	0.0598555211558307	1018
23.710652567	1216.8	0.0557275541795666	1014
23.736913132	1255.2	0.0887512899896801	1046
23.763173697	1330.8	0.153766769865841	1109
23.789434262	1233.6	0.0701754385964912	1028
23.815694827	1250.4	0.0846233230134159	1042
23.841955392	1323.6	0.147574819401445	1103
23.868215957	1245.6	0.0804953560371517	1038
23.894476522	1226.4	0.0639834881320949	1022
23.920737087	1255.2	0.0887512899896801	1046
23.946997652	1297.2	0.124871001031992	1081
23.973258217	1257.6	0.0908152734778122	1048
23.999518782	1252.8	0.086687306501548	1044
24.025779347	1239.6	0.0753353973168215	1033
24.052039912	1258.8	0.0918472652218782	1049
24.078300477	1267.2	0.0990712074303405	1056
24.104561042	1273.2	0.104231166150671	1061
24.130821607	1236	0.0722394220846233	1030
24.157082172	1270.8	0.102167182662539	1059
24.183342737	1297.2	0.124871001031992	1081
24.209603302	1190.4	0.0330237358101135	992
24.235863867	1280.4	0.110423116615067	1067
24.262124432	1272	0.103199174406605	1060
24.288384997	1297.2	0.124871001031992	1081
24.314645562	1340.4	0.162022703818369	1117
24.340906127	1279.2	0.109391124871001	1066
24.367166692	1260	0.0928792569659443	1050
24.393427257	1284	0.113519091847265	1070
24.419687822	1248	0.0825593395252838	1040
24.445948387	1221.6	0.0598555211558307	1018
24.472208952	1242	0.0773993808049536	1035
24.498469517	1243.2	0.0784313725490196	1036
24.524730082	1234.8	0.0712074303405573	1029
24.550990647	1254	0.087719298245614	1045
24.577251212	1318.8	0.143446852425181	1099
24.603511777	1239.6	0.0753353973168215	1033
24.629772342	1323.6	0.147574819401445	1103
24.656032907	1297.2	0.124871001031992	1081
24.682293472	1296	0.123839009287926	1080
24.708554037	1314	0.139318885448916	1095
24.734814602	1274.4	0.105263157894737	1062
24.761075167	1288.8	0.117647058823529	1074
24.787335732	1260	0.0928792569659443	1050
24.813596297	1338	0.159958720330237	1115
24.839856862	1272	0.103199174406605	1060
24.866117427	1207.2	0.0474716202270382	1006
24.892377992	1261.2	0.0939112487100103	1051
24.918638557	1270.8	0.102167182662539	1059
24.944899122	1333.2	0.155830753353973	1111
24.971159687	1286.4	0.115583075335397	1072
24.997420252	1375.2	0.191950464396285	1146
25.023680817	1330.8	0.153766769865841	1109
25.049941382	1258.8	0.0918472652218782	1049
25.076201947	1306.8	0.13312693498452	1089
25.102462512	1346.4	0.1671826625387	1122
25.128723077	1245.6	0.0804953560371517	1038
25.154983642	1341.6	0.163054695562435	1118
25.181244207	1242	0.0773993808049536	1035
25.207504772	1302	0.128998968008256	1085
25.233765337	1272	0.103199174406605	1060
25.260025902	1236	0.0722394220846233	1030
25.286286467	1285.2	0.114551083591331	1071
25.312547032	1262.4	0.0949432404540764	1052
25.338807597	1326	0.149638802889577	1105
25.365068162	1278	0.108359133126935	1065
25.391328728	1267.2	0.0990712074303405	1056
25.417589293	1404	0.21671826625387	1170
25.443849858	1298.4	0.125902992776058	1082
25.470110423	1408.8	0.220846233230134	1174
25.496370988	1324.8	0.148606811145511	1104
25.522631553	1351.2	0.171310629514964	1126
25.548892118	1297.2	0.124871001031992	1081
25.575152683	1294.8	0.12280701754386	1079
25.601413248	1269.6	0.101135190918473	1058
25.627673813	1303.2	0.130030959752322	1086
25.653934378	1234.8	0.0712074303405573	1029
25.680194943	1372.8	0.189886480908153	1144
25.706455508	1273.2	0.104231166150671	1061
25.732716073	1291.2	0.119711042311661	1076
25.758976638	1336.8	0.158926728586171	1114
25.785237203	1317.6	0.142414860681115	1098
25.811497768	1336.8	0.158926728586171	1114
25.837758333	1392	0.206398348813209	1160
25.864018898	1351.2	0.171310629514964	1126
25.890279463	1381.2	0.197110423116615	1151
25.916540028	1335.6	0.157894736842105	1113
25.942800593	1346.4	0.1671826625387	1122
25.969061158	1322.4	0.146542827657379	1102
25.995321723	1347.6	0.168214654282766	1123
26.021582288	1340.4	0.162022703818369	1117
26.047842853	1304.4	0.131062951496388	1087
26.074103418	1288.8	0.117647058823529	1074
26.100363983	1370.4	0.187822497420021	1142
26.126624548	1287.6	0.116615067079463	1073
26.152885113	1303.2	0.130030959752322	1086
26.179145678	1287.6	0.116615067079463	1073
26.205406243	1318.8	0.143446852425181	1099
26.231666808	1358.4	0.17750257997936	1132
26.257927373	1286.4	0.115583075335397	1072
26.284187938	1350	0.170278637770898	1125
26.310448503	1370.4	0.187822497420021	1142
26.336709068	1377.6	0.194014447884417	1148
26.362969633	1321.2	0.145510835913313	1101
26.389230198	1333.2	0.155830753353973	1111
26.415490763	1356	0.175438596491228	1130
26.441751328	1261.2	0.0939112487100103	1051
26.468011893	1400.4	0.213622291021672	1167
26.494272458	1360.8	0.179566563467492	1134
26.520533023	1334.4	0.156862745098039	1112
26.546793588	1280.4	0.110423116615067	1067
26.573054153	1380	0.196078431372549	1150
26.599314718	1257.6	0.0908152734778122	1048
26.625575283	1314	0.139318885448916	1095
26.651835848	1316.4	0.141382868937048	1097
26.678096413	1282.8	0.112487100103199	1069
26.704356978	1342.8	0.164086687306502	1119
26.730617543	1324.8	0.148606811145511	1104
26.756878108	1455.6	0.26109391124871	1213
26.783138673	1372.8	0.189886480908153	1144
26.809399238	1282.8	0.112487100103199	1069
26.835659803	1285.2	0.114551083591331	1071
26.861920368	1339.2	0.160990712074303	1116
26.888180933	1387.2	0.202270381836945	1156
26.914441498	1284	0.113519091847265	1070
26.940702063	1341.6	0.163054695562435	1118
26.966962628	1334.4	0.156862745098039	1112
26.993223193	1316.4	0.141382868937048	1097
27.019483758	1329.6	0.152734778121775	1108
27.045744323	1398	0.21155830753354	1165
27.072004888	1359.6	0.178534571723426	1133
27.098265453	1344	0.165118679050568	1120
27.124526018	1464	0.268317853457172	1220
27.150786583	1456.8	0.262125902992776	1214
27.177047148	1356	0.175438596491228	1130
27.203307713	1377.6	0.194014447884417	1148
27.229568278	1339.2	0.160990712074303	1116
27.255828843	1392	0.206398348813209	1160
27.282089408	1467.6	0.27141382868937	1223
27.308349973	1395.6	0.209494324045408	1163
27.334610538	1442.4	0.249742002063983	1202
27.360871103	1380	0.196078431372549	1150
27.387131668	1459.2	0.264189886480908	1216
27.413392233	1455.6	0.26109391124871	1213
27.439652798	1454.4	0.260061919504644	1212
27.465913363	1455.6	0.26109391124871	1213
27.492173928	1507.2	0.30546955624355	1256
27.518434493	1515.6	0.312693498452012	1263
27.544695058	1483.2	0.284829721362229	1236
27.570955623	1458	0.263157894736842	1215
27.597216188	1436.4	0.244582043343653	1197
27.623476753	1515.6	0.312693498452012	1263
27.649737318	1527.6	0.323013415892673	1273
27.675997883	1500	0.299277605779154	1250
27.702258448	1425.6	0.235294117647059	1188
27.728519013	1483.2	0.284829721362229	1236
27.754779578	1484.4	0.285861713106295	1237
27.781040143	1612.8	0.396284829721362	1344
27.807300708	1501.2	0.30030959752322	1251
27.833561273	1504.8	0.303405572755418	1254
27.859821838	1496.4	0.296181630546956	1247
27.886082403	1501.2	0.30030959752322	1251
27.912342968	1527.6	0.323013415892673	1273
27.938603533	1540.8	0.334365325077399	1284
27.964864098	1566	0.356037151702786	1305
27.991124663	1515.6	0.312693498452012	1263
28.017385228	1570.8	0.360165118679051	1309
28.043645793	1603.2	0.388028895768834	1336
28.069906358	1498.8	0.298245614035088	1249
28.096166924	1575.6	0.364293085655315	1313
28.122427489	1539.6	0.333333333333333	1283
28.148688054	1531.2	0.326109391124871	1276
28.174948619	1537.2	0.331269349845201	1281
28.201209184	1528.8	0.324045407636739	1274
28.227469749	1495.2	0.29514963880289	1246
28.253730314	1419.6	0.230134158926729	1183
28.279990879	1592.4	0.378740970072239	1327
28.306251444	1491.6	0.292053663570691	1243
28.332512009	1503.6	0.302373581011352	1253
28.358772574	1465.2	0.269349845201238	1221
28.385033139	1489.2	0.289989680082559	1241
28.411293704	1491.6	0.292053663570691	1243
28.437554269	1542	0.335397316821465	1285
28.463814834	1459.2	0.264189886480908	1216
28.490075399	1408.8	0.220846233230134	1174
28.516335964	1507.2	0.30546955624355	1256
28.542596529	1460.4	0.265221878224974	1217
28.568857094	1390.8	0.205366357069143	1159
28.595117659	1350	0.170278637770898	1125
28.621378224	1425.6	0.235294117647059	1188
28.647638789	1450.8	0.256965944272446	1209
28.673899354	1389.6	0.204334365325077	1158
28.700159919	1512	0.309597523219814	1260
28.726420484	1466.4	0.270381836945304	1222
28.752681049	1495.2	0.29514963880289	1246
28.778941614	1441.2	0.248710010319917	1201
28.805202179	1458	0.263157894736842	1215
28.831462744	1452	0.257997936016512	1210
28.857723309	1536	0.330237358101135	1280
28.883983874	1449.6	0.25593395252838	1208
28.910244439	1545.6	0.338493292053664	1288
28.936505004	1485.6	0.286893704850361	1238
28.962765569	1484.4	0.285861713106295	1237
28.989026134	1454.4	0.260061919504644	1212
29.015286699	1512	0.309597523219814	1260
29.041547264	1530	0.325077399380805	1275
29.067807829	1548	0.340557275541796	1290
29.094068394	1527.6	0.323013415892673	1273
29.120328959	1576.8	0.365325077399381	1314
29.146589524	1554	0.345717234262126	1295
29.172850089	1562.4	0.352941176470588	1302
29.199110654	1555.2	0.346749226006192	1296
29.225371219	1598.4	0.38390092879257	1332
29.251631784	1586.4	0.373581011351909	1322
29.277892349	1712.4	0.481940144478844	1427
29.304152914	1598.4	0.38390092879257	1332
29.330413479	1592.4	0.378740970072239	1327
29.356674044	1539.6	0.333333333333333	1283
29.382934609	1602	0.386996904024768	1335
29.409195174	1653.6	0.431372549019608	1378
29.435455739	1678.8	0.453044375644995	1399
29.461716304	1585.2	0.372549019607843	1321
29.487976869	1578	0.366357069143447	1315
29.514237434	1564.8	0.35500515995872	1304
29.540497999	1570.8	0.360165118679051	1309
29.566758564	1657.2	0.434468524251806	1381
29.593019129	1622.4	0.404540763673891	1352
29.619279694	1524	0.319917440660475	1270
29.645540259	1663.2	0.439628482972136	1386
29.671800824	1672.8	0.447884416924665	1394
29.698061389	1675.2	0.449948400412797	1396
29.724321954	1658.4	0.435500515995872	1382
29.750582519	1624.8	0.406604747162023	1354
29.776843084	1678.8	0.453044375644995	1399
29.803103649	1681.2	0.455108359133127	1401
29.829364214	1701.6	0.47265221878225	1418
29.855624779	1572	0.361197110423117	1310
29.881885344	1675.2	0.449948400412797	1396
29.908145909	1702.8	0.473684210526316	1419
29.934406474	1610.4	0.39422084623323	1342
29.960667039	1746	0.510835913312694	1455
29.986927604	1676.4	0.450980392156863	1397
30.013188169	1686	0.459236326109391	1405
30.039448734	1702.8	0.473684210526316	1419
30.065709299	1654.8	0.432404540763674	1379
30.091969864	1713.6	0.48297213622291	1428
30.118230429	1686	0.459236326109391	1405
30.144490994	1713.6	0.48297213622291	1428
30.170751559	1602	0.386996904024768	1335
30.197012124	1669.2	0.444788441692466	1391
30.223272689	1622.4	0.404540763673891	1352
30.249533254	1635.6	0.415892672858617	1363
30.275793819	1563.6	0.353973168214654	1303
30.302054384	1530	0.325077399380805	1275
30.328314949	1606.8	0.391124871001032	1339
30.354575514	1533.6	0.328173374613003	1278
30.380836079	1576.8	0.365325077399381	1314
30.407096644	1550.4	0.342621259029928	1292
30.433357209	1491.6	0.292053663570691	1243
30.459617774	1564.8	0.35500515995872	1304
30.485878339	1572	0.361197110423117	1310
30.512138904	1573.2	0.362229102167183	1311
30.538399469	1612.8	0.396284829721362	1344
30.564660034	1525.2	0.320949432404541	1271
30.590920599	1600.8	0.385964912280702	1334
30.617181164	1573.2	0.362229102167183	1311
30.643441729	1587.6	0.374613003095975	1323
30.669702294	1641.6	0.421052631578947	1368
30.695962859	1634.4	0.414860681114551	1362
30.722223424	1602	0.386996904024768	1335
30.748483989	1608	0.392156862745098	1340
30.774744554	1575.6	0.364293085655315	1313
30.80100512	1630.8	0.411764705882353	1359
30.827265685	1692	0.464396284829721	1410
30.85352625	1610.4	0.39422084623323	1342
30.879786815	1756.8	0.520123839009288	1464
30.90604738	1632	0.412796697626419	1360
30.932307945	1642.8	0.422084623323013	1369
30.95856851	1716	0.485036119711042	1430
30.984829075	1731.6	0.498452012383901	1443
31.01108964	1704	0.474716202270382	1420
31.037350205	1656	0.43343653250774	1380
31.06361077	1704	0.474716202270382	1420
31.089871335	1705.2	0.475748194014448	1421
31.1161319	1671.6	0.446852425180599	1393
31.142392465	1713.6	0.48297213622291	1428
31.16865303	1710	0.479876160990712	1425
31.194913595	1704	0.474716202270382	1420
31.22117416	1657.2	0.434468524251806	1381
31.247434725	1843.2	0.594427244582043	1536
31.27369529	1780.8	0.540763673890609	1484
31.299955855	1722	0.490196078431373	1435
31.32621642	1770	0.531475748194014	1475
31.352476985	1761.6	0.524251805985552	1468
31.37873755	1786.8	0.545923632610939	1489
31.404998115	1702.8	0.473684210526316	1419
31.43125868	1629.6	0.410732714138287	1358
31.457519245	1782	0.541795665634675	1485
31.48377981	1647.6	0.426212590299278	1373
31.510040375	1682.4	0.456140350877193	1402
31.53630094	1724.4	0.492260061919505	1437
31.562561505	1774.8	0.535603715170279	1479
31.58882207	1594.8	0.380804953560371	1329
31.615082635	1684.8	0.458204334365325	1404
31.6413432	1652.4	0.430340557275542	1377
31.667603765	1633.2	0.413828689370485	1361
31.69386433	1656	0.43343653250774	1380
31.720124895	1581.6	0.369453044375645	1318
31.74638546	1642.8	0.422084623323013	1369
31.772646025	1604.4	0.3890608875129	1337
31.79890659	1596	0.381836945304438	1330
31.825167155	1603.2	0.388028895768834	1336
31.85142772	1560	0.350877192982456	1300
31.877688285	1668	0.4437564499484	1390
31.90394885	1556.4	0.347781217750258	1297
31.930209415	1612.8	0.396284829721362	1344
31.95646998	1602	0.386996904024768	1335
31.982730545	1675.2	0.449948400412797	1396
32.00899111	1693.2	0.465428276573787	1411
32.035251675	1555.2	0.346749226006192	1296
32.06151224	1616.4	0.39938080495356	1347
32.087772805	1656	0.43343653250774	1380
32.11403337	1677.6	0.452012383900929	1398
32.140293935	1626	0.407636738906089	1355
32.1665545	1642.8	0.422084623323013	1369
32.192815065	1572	0.361197110423117	1310
32.21907563	1567.2	0.357069143446852	1306
32.245336195	1464	0.268317853457172	1220
32.27159676	1554	0.345717234262126	1295
32.297857325	1516.8	0.313725490196078	1264
32.32411789	1495.2	0.29514963880289	1246
32.350378455	1519.2	0.315789473684211	1266
32.37663902	1572	0.361197110423117	1310
32.402899585	1479.6	0.281733746130031	1233
32.42916015	1555.2	0.346749226006192	1296
32.455420715	1431.6	0.240454076367389	1193
32.48168128	1478.4	0.280701754385965	1232
32.507941845	1544.4	0.337461300309597	1287
32.53420241	1525.2	0.320949432404541	1271
32.560462975	1525.2	0.320949432404541	1271
32.58672354	1515.6	0.312693498452012	1263
32.612984105	1568.4	0.358101135190918	1307
32.63924467	1394.4	0.208462332301342	1162
32.665505235	1405.2	0.217750257997936	1171
32.6917658	1363.2	0.181630546955624	1136
32.718026365	1387.2	0.202270381836945	1156
32.74428693	1393.2	0.207430340557276	1161
32.770547495	1420.8	0.231166150670795	1184
32.79680806	1358.4	0.17750257997936	1132
32.823068625	1472.4	0.275541795665635	1227
32.84932919	1294.8	0.12280701754386	1079
32.875589755	1347.6	0.168214654282766	1123
32.90185032	1384.8	0.200206398348813	1154
32.928110885	1357.2	0.176470588235294	1131
32.95437145	1418.4	0.229102167182663	1182
32.980632015	1353.6	0.173374613003096	1128
33.00689258	1308	0.134158926728586	1090
33.033153145	1282.8	0.112487100103199	1069
33.05941371	1340.4	0.162022703818369	1117
33.085674275	1378.8	0.195046439628483	1149
33.11193484	1292.4	0.120743034055728	1077
33.138195405	1326	0.149638802889577	1105
33.16445597	1371.6	0.188854489164087	1143
33.190716535	1404	0.21671826625387	1170
33.2169771	1351.2	0.171310629514964	1126
33.243237665	1404	0.21671826625387	1170
33.26949823	1394.4	0.208462332301342	1162
33.295758795	1406.4	0.218782249742002	1172
33.32201936	1357.2	0.176470588235294	1131
33.348279925	1420.8	0.231166150670795	1184
33.37454049	1376.4	0.192982456140351	1147
33.400801055	1294.8	0.12280701754386	1079
33.42706162	1320	0.144478844169247	1100
33.453322185	1274.4	0.105263157894737	1062
33.47958275	1333.2	0.155830753353973	1111
33.505843315	1278	0.108359133126935	1065
33.532103881	1348.8	0.169246646026832	1124
33.558364446	1304.4	0.131062951496388	1087
33.584625011	1261.2	0.0939112487100103	1051
33.610885576	1302	0.128998968008256	1085
33.637146141	1342.8	0.164086687306502	1119
33.663406706	1339.2	0.160990712074303	1116
33.689667271	1393.2	0.207430340557276	1161
33.715927836	1298.4	0.125902992776058	1082
33.742188401	1242	0.0773993808049536	1035
33.768448966	1288.8	0.117647058823529	1074
33.794709531	1347.6	0.168214654282766	1123
33.820970096	1318.8	0.143446852425181	1099
33.847230661	1302	0.128998968008256	1085
33.873491226	1370.4	0.187822497420021	1142
33.899751791	1396.8	0.210526315789474	1164
33.926012356	1288.8	0.117647058823529	1074
33.952272921	1350	0.170278637770898	1125
33.978533486	1357.2	0.176470588235294	1131
34.004794051	1303.2	0.130030959752322	1086
34.031054616	1318.8	0.143446852425181	1099
34.057315181	1280.4	0.110423116615067	1067
34.083575746	1284	0.113519091847265	1070
34.109836311	1291.2	0.119711042311661	1076
34.136096876	1339.2	0.160990712074303	1116
34.162357441	1398	0.21155830753354	1165
34.188618006	1258.8	0.0918472652218782	1049
34.214878571	1390.8	0.205366357069143	1159
34.241139136	1320	0.144478844169247	1100
34.267399701	1285.2	0.114551083591331	1071
34.293660266	1284	0.113519091847265	1070
34.319920831	1364.4	0.18266253869969	1137
34.346181396	1368	0.185758513931889	1140
34.372441961	1291.2	0.119711042311661	1076
34.398702526	1256.4	0.0897832817337461	1047
34.424963091	1358.4	0.17750257997936	1132
34.451223656	1351.2	0.171310629514964	1126
34.477484221	1299.6	0.126934984520124	1083
34.503744786	1359.6	0.178534571723426	1133
34.530005351	1332	0.154798761609907	1110
34.556265916	1260	0.0928792569659443	1050
34.582526481	1284	0.113519091847265	1070
34.608787046	1258.8	0.0918472652218782	1049
34.635047611	1381.2	0.197110423116615	1151
34.661308176	1262.4	0.0949432404540764	1052
34.687568741	1338	0.159958720330237	1115
34.713829306	1243.2	0.0784313725490196	1036
34.740089871	1321.2	0.145510835913313	1101
34.766350436	1305.6	0.132094943240454	1088
34.792611001	1308	0.134158926728586	1090
34.818871566	1280.4	0.110423116615067	1067
34.845132131	1208.4	0.0485036119711042	1007
34.871392696	1258.8	0.0918472652218782	1049
34.897653261	1251.6	0.0856553147574819	1043
34.923913826	1270.8	0.102167182662539	1059
34.950174391	1398	0.21155830753354	1165
34.976434956	1261.2	0.0939112487100103	1051
35.002695521	1338	0.159958720330237	1115
35.028956086	1304.4	0.131062951496388	1087
35.055216651	1346.4	0.1671826625387	1122
35.081477216	1260	0.0928792569659443	1050
35.107737781	1315.2	0.140350877192982	1096
35.133998346	1272	0.103199174406605	1060
35.160258911	1323.6	0.147574819401445	1103
35.186519476	1291.2	0.119711042311661	1076
35.212780041	1242	0.0773993808049536	1035
35.239040606	1341.6	0.163054695562435	1118
35.265301171	1272	0.103199174406605	1060
35.291561736	1275.6	0.106295149638803	1063
35.317822301	1312.8	0.13828689370485	1094
35.344082866	1296	0.123839009287926	1080
35.370343431	1285.2	0.114551083591331	1071
35.396603996	1309.2	0.135190918472652	1091
35.422864561	1420.8	0.231166150670795	1184
35.449125126	1336.8	0.158926728586171	1114
35.475385691	1317.6	0.142414860681115	1098
35.501646256	1300.8	0.12796697626419	1084
35.527906821	1314	0.139318885448916	1095
35.554167386	1262.4	0.0949432404540764	1052
35.580427951	1336.8	0.158926728586171	1114
35.606688516	1371.6	0.188854489164087	1143
35.632949081	1252.8	0.086687306501548	1044
35.659209646	1332	0.154798761609907	1110
35.685470211	1327.2	0.150670794633643	1106
35.711730776	1286.4	0.115583075335397	1072
35.737991341	1395.6	0.209494324045408	1163
35.764251906	1359.6	0.178534571723426	1133
35.790512471	1378.8	0.195046439628483	1149
35.816773036	1298.4	0.125902992776058	1082
35.843033601	1358.4	0.17750257997936	1132
35.869294166	1339.2	0.160990712074303	1116
35.895554731	1342.8	0.164086687306502	1119
35.921815296	1354.8	0.174406604747162	1129
35.948075861	1281.6	0.111455108359133	1068
35.974336426	1232.4	0.0691434468524252	1027
36.000596991	1292.4	0.120743034055728	1077
36.026857556	1320	0.144478844169247	1100
36.053118121	1310.4	0.136222910216718	1092
36.079378686	1364.4	0.18266253869969	1137
36.105639251	1293.6	0.121775025799794	1078
36.131899816	1268.4	0.100103199174407	1057
36.158160381	1317.6	0.142414860681115	1098
36.184420946	1270.8	0.102167182662539	1059
36.210681511	1377.6	0.194014447884417	1148
36.236942077	1354.8	0.174406604747162	1129
36.263202642	1314	0.139318885448916	1095
36.289463207	1346.4	0.1671826625387	1122
36.315723772	1310.4	0.136222910216718	1092
36.341984337	1344	0.165118679050568	1120
36.368244902	1363.2	0.181630546955624	1136
36.394505467	1285.2	0.114551083591331	1071
36.420766032	1266	0.0980392156862745	1055
36.447026597	1311.6	0.137254901960784	1093
36.473287162	1336.8	0.158926728586171	1114
36.499547727	1279.2	0.109391124871001	1066
36.525808292	1336.8	0.158926728586171	1114
36.552068857	1225.2	0.0629514963880289	1021
36.578329422	1286.4	0.115583075335397	1072
36.604589987	1284	0.113519091847265	1070
36.630850552	1304.4	0.131062951496388	1087
36.657111117	1299.6	0.126934984520124	1083
36.683371682	1299.6	0.126934984520124	1083
36.709632247	1237.2	0.0732714138286894	1031
36.735892812	1323.6	0.147574819401445	1103
36.762153377	1316.4	0.141382868937048	1097
36.788413942	1274.4	0.105263157894737	1062
36.814674507	1268.4	0.100103199174407	1057
36.840935072	1227.6	0.065015479876161	1023
36.867195637	1351.2	0.171310629514964	1126
36.893456202	1377.6	0.194014447884417	1148
36.919716767	1322.4	0.146542827657379	1102
36.945977332	1299.6	0.126934984520124	1083
36.972237897	1316.4	0.141382868937048	1097
36.998498462	1280.4	0.110423116615067	1067
37.024759027	1300.8	0.12796697626419	1084
37.051019592	1304.4	0.131062951496388	1087
37.077280157	1279.2	0.109391124871001	1066
37.103540722	1314	0.139318885448916	1095
37.129801287	1290	0.118679050567595	1075
37.156061852	1285.2	0.114551083591331	1071
37.182322417	1321.2	0.145510835913313	1101
37.208582982	1288.8	0.117647058823529	1074
37.234843547	1320	0.144478844169247	1100
37.261104112	1286.4	0.115583075335397	1072
37.287364677	1341.6	0.163054695562435	1118
37.313625242	1311.6	0.137254901960784	1093
37.339885807	1316.4	0.141382868937048	1097
37.366146372	1327.2	0.150670794633643	1106
37.392406937	1348.8	0.169246646026832	1124
37.418667502	1262.4	0.0949432404540764	1052
37.444928067	1347.6	0.168214654282766	1123
37.471188632	1309.2	0.135190918472652	1091
37.497449197	1278	0.108359133126935	1065
37.523709762	1316.4	0.141382868937048	1097
37.549970327	1314	0.139318885448916	1095
37.576230892	1317.6	0.142414860681115	1098
37.602491457	1305.6	0.132094943240454	1088
37.628752022	1347.6	0.168214654282766	1123
37.655012587	1252.8	0.086687306501548	1044
37.681273152	1280.4	0.110423116615067	1067
37.707533717	1316.4	0.141382868937048	1097
37.733794282	1322.4	0.146542827657379	1102
37.760054847	1344	0.165118679050568	1120
37.786315412	1296	0.123839009287926	1080
37.812575977	1310.4	0.136222910216718	1092
37.838836542	1346.4	0.1671826625387	1122
37.865097107	1347.6	0.168214654282766	1123
37.891357672	1317.6	0.142414860681115	1098
37.917618237	1365.6	0.183694530443756	1138
37.943878802	1378.8	0.195046439628483	1149
37.970139367	1268.4	0.100103199174407	1057
37.996399932	1300.8	0.12796697626419	1084
38.022660497	1236	0.0722394220846233	1030
38.048921062	1393.2	0.207430340557276	1161
38.075181627	1298.4	0.125902992776058	1082
38.101442192	1263.6	0.0959752321981424	1053
38.127702757	1364.4	0.18266253869969	1137
38.153963322	1276.8	0.107327141382869	1064
38.180223887	1318.8	0.143446852425181	1099
38.206484452	1344	0.165118679050568	1120
38.232745017	1281.6	0.111455108359133	1068
38.259005582	1288.8	0.117647058823529	1074
38.285266147	1195.2	0.0371517027863777	996
38.311526712	1423.2	0.233230134158927	1186
38.337787277	1292.4	0.120743034055728	1077
38.364047842	1315.2	0.140350877192982	1096
38.390308407	1324.8	0.148606811145511	1104
38.416568972	1328.4	0.151702786377709	1107
38.442829537	1330.8	0.153766769865841	1109
38.469090102	1411.2	0.222910216718266	1176
38.495350667	1345.2	0.166150670794634	1121
38.521611232	1328.4	0.151702786377709	1107
38.547871797	1365.6	0.183694530443756	1138
38.574132362	1335.6	0.157894736842105	1113
38.600392927	1333.2	0.155830753353973	1111
