	16h	Normalized1
26.257927373	1434	0.135135135135135
26.284187938	1384	0.0975975975975976
26.310448503	1429	0.131381381381381
26.336709068	1478	0.168168168168168
26.362969633	1450	0.147147147147147
26.389230198	1425	0.128378378378378
26.415490763	1413	0.119369369369369
26.441751328	1433	0.134384384384384
26.468011893	1424	0.127627627627628
26.494272458	1418	0.123123123123123
26.520533023	1430	0.132132132132132
26.546793588	1438	0.138138138138138
26.573054153	1524	0.202702702702703
26.599314718	1385	0.0983483483483484
26.625575283	1509	0.191441441441441
26.651835848	1490	0.177177177177177
26.678096413	1453	0.149399399399399
26.704356978	1441	0.14039039039039
26.730617543	1429	0.131381381381381
26.756878108	1394	0.105105105105105
26.783138673	1427	0.12987987987988
26.809399238	1376	0.0915915915915916
26.835659803	1410	0.117117117117117
26.861920368	1464	0.157657657657658
26.888180933	1442	0.141141141141141
26.914441498	1500	0.184684684684685
26.940702063	1450	0.147147147147147
26.966962628	1498	0.183183183183183
26.993223193	1484	0.172672672672673
27.019483758	1454	0.15015015015015
27.045744323	1468	0.160660660660661
27.072004888	1417	0.122372372372372
27.098265453	1452	0.148648648648649
27.124526018	1537	0.212462462462462
27.150786583	1405	0.113363363363363
27.177047148	1458	0.153153153153153
27.203307713	1371	0.0878378378378378
27.229568278	1498	0.183183183183183
27.255828843	1527	0.204954954954955
27.282089408	1404	0.112612612612613
27.308349973	1499	0.183933933933934
27.334610538	1470	0.162162162162162
27.360871103	1482	0.171171171171171
27.387131668	1433	0.134384384384384
27.413392233	1396	0.106606606606607
27.439652798	1473	0.164414414414414
27.465913363	1463	0.156906906906907
27.492173928	1484	0.172672672672673
27.518434493	1456	0.151651651651652
27.544695058	1480	0.16966966966967
27.570955623	1477	0.167417417417417
27.597216188	1498	0.183183183183183
27.623476753	1348	0.0705705705705706
27.649737318	1494	0.18018018018018
27.675997883	1422	0.126126126126126
27.702258448	1454	0.15015015015015
27.728519013	1490	0.177177177177177
27.754779578	1470	0.162162162162162
27.781040143	1462	0.156156156156156
27.807300708	1497	0.182432432432432
27.833561273	1452	0.148648648648649
27.859821838	1427	0.12987987987988
27.886082403	1519	0.198948948948949
27.912342968	1412	0.118618618618619
27.938603533	1449	0.146396396396396
27.964864098	1405	0.113363363363363
27.991124663	1394	0.105105105105105
28.017385228	1452	0.148648648648649
28.043645793	1528	0.205705705705706
28.069906358	1478	0.168168168168168
28.096166924	1449	0.146396396396396
28.122427489	1423	0.126876876876877
28.148688054	1484	0.172672672672673
28.174948619	1461	0.155405405405405
28.201209184	1541	0.215465465465465
28.227469749	1508	0.190690690690691
28.253730314	1530	0.207207207207207
28.279990879	1493	0.179429429429429
28.306251444	1459	0.153903903903904
28.332512009	1452	0.148648648648649
28.358772574	1447	0.144894894894895
28.385033139	1449	0.146396396396396
28.411293704	1448	0.145645645645646
28.437554269	1479	0.168918918918919
28.463814834	1495	0.180930930930931
28.490075399	1459	0.153903903903904
28.516335964	1522	0.201201201201201
28.542596529	1483	0.171921921921922
28.568857094	1523	0.201951951951952
28.595117659	1460	0.154654654654655
28.621378224	1473	0.164414414414414
28.647638789	1572	0.238738738738739
28.673899354	1471	0.162912912912913
28.700159919	1480	0.16966966966967
28.726420484	1475	0.165915915915916
28.752681049	1504	0.187687687687688
28.778941614	1354	0.0750750750750751
28.805202179	1482	0.171171171171171
28.831462744	1538	0.213213213213213
28.857723309	1426	0.129129129129129
28.883983874	1522	0.201201201201201
28.910244439	1508	0.190690690690691
28.936505004	1441	0.14039039039039
28.962765569	1460	0.154654654654655
28.989026134	1530	0.207207207207207
29.015286699	1530	0.207207207207207
29.041547264	1475	0.165915915915916
29.067807829	1541	0.215465465465465
29.094068394	1462	0.156156156156156
29.120328959	1487	0.174924924924925
29.146589524	1566	0.234234234234234
29.172850089	1494	0.18018018018018
29.199110654	1525	0.203453453453453
29.225371219	1532	0.208708708708709
29.251631784	1582	0.246246246246246
29.277892349	1463	0.156906906906907
29.304152914	1499	0.183933933933934
29.330413479	1515	0.195945945945946
29.356674044	1542	0.216216216216216
29.382934609	1472	0.163663663663664
29.409195174	1547	0.21996996996997
29.435455739	1548	0.220720720720721
29.461716304	1578	0.243243243243243
29.487976869	1466	0.159159159159159
29.514237434	1548	0.220720720720721
29.540497999	1480	0.16966966966967
29.566758564	1534	0.21021021021021
29.593019129	1541	0.215465465465465
29.619279694	1529	0.206456456456456
29.645540259	1425	0.128378378378378
29.671800824	1505	0.188438438438438
29.698061389	1515	0.195945945945946
29.724321954	1606	0.264264264264264
29.750582519	1539	0.213963963963964
29.776843084	1552	0.223723723723724
29.803103649	1480	0.16966966966967
29.829364214	1496	0.181681681681682
29.855624779	1544	0.217717717717718
29.881885344	1464	0.157657657657658
29.908145909	1482	0.171171171171171
29.934406474	1492	0.178678678678679
29.960667039	1573	0.239489489489489
29.986927604	1452	0.148648648648649
30.013188169	1532	0.208708708708709
30.039448734	1543	0.216966966966967
30.065709299	1462	0.156156156156156
30.091969864	1431	0.132882882882883
30.118230429	1527	0.204954954954955
30.144490994	1489	0.176426426426426
30.170751559	1522	0.201201201201201
30.197012124	1462	0.156156156156156
30.223272689	1558	0.228228228228228
30.249533254	1472	0.163663663663664
30.275793819	1476	0.166666666666667
30.302054384	1554	0.225225225225225
30.328314949	1497	0.182432432432432
30.354575514	1480	0.16966966966967
30.380836079	1516	0.196696696696697
30.407096644	1513	0.194444444444444
30.433357209	1514	0.195195195195195
30.459617774	1513	0.194444444444444
30.485878339	1463	0.156906906906907
30.512138904	1554	0.225225225225225
30.538399469	1560	0.22972972972973
30.564660034	1518	0.198198198198198
30.590920599	1508	0.190690690690691
30.617181164	1448	0.145645645645646
30.643441729	1452	0.148648648648649
30.669702294	1526	0.204204204204204
30.695962859	1579	0.243993993993994
30.722223424	1552	0.223723723723724
30.748483989	1559	0.228978978978979
30.774744554	1562	0.231231231231231
30.80100512	1465	0.158408408408408
30.827265685	1473	0.164414414414414
30.85352625	1496	0.181681681681682
30.879786815	1488	0.175675675675676
30.90604738	1502	0.186186186186186
30.932307945	1469	0.161411411411411
30.95856851	1514	0.195195195195195
30.984829075	1533	0.209459459459459
31.01108964	1564	0.232732732732733
31.037350205	1570	0.237237237237237
31.06361077	1493	0.179429429429429
31.089871335	1532	0.208708708708709
31.1161319	1503	0.186936936936937
31.142392465	1639	0.289039039039039
31.16865303	1603	0.262012012012012
31.194913595	1537	0.212462462462462
31.22117416	1530	0.207207207207207
31.247434725	1511	0.192942942942943
31.27369529	1598	0.258258258258258
31.299955855	1593	0.254504504504505
31.32621642	1538	0.213213213213213
31.352476985	1553	0.224474474474474
31.37873755	1619	0.274024024024024
31.404998115	1536	0.211711711711712
31.43125868	1581	0.245495495495495
31.457519245	1634	0.285285285285285
31.48377981	1609	0.266516516516517
31.510040375	1579	0.243993993993994
31.53630094	1602	0.261261261261261
31.562561505	1608	0.265765765765766
31.58882207	1619	0.274024024024024
31.615082635	1610	0.267267267267267
31.6413432	1611	0.268018018018018
31.667603765	1609	0.266516516516517
31.69386433	1661	0.305555555555556
31.720124895	1718	0.348348348348348
31.74638546	1678	0.318318318318318
31.772646025	1724	0.352852852852853
31.79890659	1701	0.335585585585586
31.825167155	1813	0.41966966966967
31.85142772	1740	0.364864864864865
31.877688285	1702	0.336336336336336
31.90394885	1744	0.367867867867868
31.930209415	1792	0.403903903903904
31.95646998	1804	0.412912912912913
31.982730545	1815	0.421171171171171
32.00899111	1910	0.492492492492493
32.035251675	1880	0.46996996996997
32.06151224	1880	0.46996996996997
32.087772805	1845	0.443693693693694
32.11403337	1867	0.46021021021021
32.140293935	1746	0.369369369369369
32.1665545	1833	0.434684684684685
32.192815065	1795	0.406156156156156
32.21907563	1843	0.442192192192192
32.245336195	1900	0.484984984984985
32.27159676	1875	0.466216216216216
32.297857325	1965	0.533783783783784
32.32411789	1962	0.531531531531532
32.350378455	1880	0.46996996996997
32.37663902	1988	0.551051051051051
32.402899585	1987	0.5503003003003
32.42916015	2084	0.623123123123123
32.455420715	2141	0.665915915915916
32.48168128	2137	0.662912912912913
32.507941845	2269	0.762012012012012
32.53420241	2320	0.8003003003003
32.560462975	2262	0.756756756756757
32.58672354	2376	0.842342342342342
32.612984105	2418	0.873873873873874
32.63924467	2525	0.954204204204204
32.665505235	2519	0.9496996996997
32.6917658	2586	1
32.718026365	2410	0.867867867867868
32.74428693	2367	0.835585585585586
32.770547495	2410	0.867867867867868
32.79680806	2356	0.827327327327327
32.823068625	2393	0.855105105105105
32.84932919	2250	0.747747747747748
32.875589755	2236	0.737237237237237
32.90185032	2194	0.705705705705706
32.928110885	2109	0.641891891891892
32.95437145	2057	0.602852852852853
32.980632015	2017	0.572822822822823
33.00689258	1976	0.542042042042042
33.033153145	1996	0.557057057057057
33.05941371	1915	0.496246246246246
33.085674275	1923	0.502252252252252
33.11193484	1938	0.513513513513513
33.138195405	1930	0.507507507507508
33.16445597	1897	0.482732732732733
33.190716535	1809	0.416666666666667
33.2169771	1827	0.43018018018018
33.243237665	1717	0.347597597597598
33.26949823	1773	0.38963963963964
33.295758795	1744	0.367867867867868
33.32201936	1716	0.346846846846847
33.348279925	1631	0.283033033033033
33.37454049	1779	0.394144144144144
33.400801055	1702	0.336336336336336
33.42706162	1631	0.283033033033033
33.453322185	1661	0.305555555555556
33.47958275	1618	0.273273273273273
33.505843315	1653	0.29954954954955
33.532103881	1588	0.250750750750751
33.558364446	1600	0.25975975975976
33.584625011	1632	0.283783783783784
33.610885576	1532	0.208708708708709
33.637146141	1527	0.204954954954955
33.663406706	1555	0.225975975975976
33.689667271	1458	0.153153153153153
33.715927836	1523	0.201951951951952
33.742188401	1524	0.202702702702703
33.768448966	1523	0.201951951951952
33.794709531	1509	0.191441441441441
33.820970096	1453	0.149399399399399
33.847230661	1456	0.151651651651652
33.873491226	1519	0.198948948948949
33.899751791	1566	0.234234234234234
33.926012356	1608	0.265765765765766
33.952272921	1561	0.23048048048048
33.978533486	1449	0.146396396396396
34.004794051	1492	0.178678678678679
34.031054616	1576	0.241741741741742
34.057315181	1461	0.155405405405405
34.083575746	1466	0.159159159159159
34.109836311	1497	0.182432432432432
34.136096876	1534	0.21021021021021
34.162357441	1468	0.160660660660661
34.188618006	1528	0.205705705705706
34.214878571	1484	0.172672672672673
34.241139136	1476	0.166666666666667
34.267399701	1520	0.1996996996997
34.293660266	1490	0.177177177177177
34.319920831	1444	0.142642642642643
34.346181396	1483	0.171921921921922
34.372441961	1518	0.198198198198198
34.398702526	1464	0.157657657657658
34.424963091	1440	0.13963963963964
34.451223656	1426	0.129129129129129
34.477484221	1446	0.144144144144144
34.503744786	1581	0.245495495495495
34.530005351	1388	0.100600600600601
34.556265916	1457	0.152402402402402
34.582526481	1418	0.123123123123123
34.608787046	1407	0.114864864864865
34.635047611	1421	0.125375375375375
34.661308176	1398	0.108108108108108
34.687568741	1465	0.158408408408408
34.713829306	1382	0.0960960960960961
34.740089871	1461	0.155405405405405
34.766350436	1420	0.124624624624625
34.792611001	1435	0.135885885885886
34.818871566	1313	0.0442942942942943
34.845132131	1319	0.0487987987987988
34.871392696	1393	0.104354354354354
34.897653261	1427	0.12987987987988
34.923913826	1363	0.0818318318318318
34.950174391	1362	0.0810810810810811
34.976434956	1425	0.128378378378378
35.002695521	1428	0.130630630630631
35.028956086	1473	0.164414414414414
35.055216651	1396	0.106606606606607
35.081477216	1426	0.129129129129129
35.107737781	1376	0.0915915915915916
35.133998346	1408	0.115615615615616
35.160258911	1431	0.132882882882883
35.186519476	1416	0.121621621621622
35.212780041	1453	0.149399399399399
35.239040606	1393	0.104354354354354
35.265301171	1405	0.113363363363363
35.291561736	1412	0.118618618618619
35.317822301	1424	0.127627627627628
35.344082866	1395	0.105855855855856
35.370343431	1332	0.0585585585585586
35.396603996	1370	0.0870870870870871
35.422864561	1404	0.112612612612613
35.449125126	1356	0.0765765765765766
35.475385691	1387	0.0998498498498498
35.501646256	1420	0.124624624624625
35.527906821	1497	0.182432432432432
35.554167386	1377	0.0923423423423423
35.580427951	1383	0.0968468468468468
35.606688516	1361	0.0803303303303303
35.632949081	1446	0.144144144144144
35.659209646	1351	0.0728228228228228
35.685470211	1397	0.107357357357357
35.711730776	1396	0.106606606606607
35.737991341	1437	0.137387387387387
35.764251906	1394	0.105105105105105
35.790512471	1366	0.0840840840840841
35.816773036	1438	0.138138138138138
35.843033601	1357	0.0773273273273273
35.869294166	1359	0.0788288288288288
35.895554731	1336	0.0615615615615616
35.921815296	1332	0.0585585585585586
35.948075861	1320	0.0495495495495496
35.974336426	1407	0.114864864864865
36.000596991	1367	0.0848348348348348
36.026857556	1359	0.0788288288288288
36.053118121	1384	0.0975975975975976
36.079378686	1349	0.0713213213213213
36.105639251	1319	0.0487987987987988
36.131899816	1449	0.146396396396396
36.158160381	1399	0.108858858858859
36.184420946	1385	0.0983483483483484
36.210681511	1400	0.10960960960961
36.236942077	1339	0.0638138138138138
36.263202642	1443	0.141891891891892
36.289463207	1319	0.0487987987987988
36.315723772	1363	0.0818318318318318
36.341984337	1367	0.0848348348348348
36.368244902	1383	0.0968468468468468
36.394505467	1357	0.0773273273273273
36.420766032	1377	0.0923423423423423
36.447026597	1362	0.0810810810810811
36.473287162	1392	0.103603603603604
36.499547727	1392	0.103603603603604
36.525808292	1396	0.106606606606607
36.552068857	1407	0.114864864864865
36.578329422	1330	0.0570570570570571
36.604589987	1336	0.0615615615615616
36.630850552	1367	0.0848348348348348
36.657111117	1389	0.101351351351351
36.683371682	1379	0.0938438438438438
36.709632247	1403	0.111861861861862
36.735892812	1446	0.144144144144144
36.762153377	1367	0.0848348348348348
36.788413942	1494	0.18018018018018
36.814674507	1354	0.0750750750750751
36.840935072	1399	0.108858858858859
36.867195637	1342	0.0660660660660661
36.893456202	1376	0.0915915915915916
36.919716767	1359	0.0788288288288288
36.945977332	1359	0.0788288288288288
36.972237897	1398	0.108108108108108
36.998498462	1430	0.132132132132132
37.024759027	1427	0.12987987987988
37.051019592	1366	0.0840840840840841
37.077280157	1280	0.0195195195195195
37.103540722	1403	0.111861861861862
37.129801287	1413	0.119369369369369
37.156061852	1396	0.106606606606607
37.182322417	1411	0.117867867867868
37.208582982	1449	0.146396396396396
37.234843547	1373	0.0893393393393393
37.261104112	1371	0.0878378378378378
37.287364677	1325	0.0533033033033033
37.313625242	1360	0.0795795795795796
37.339885807	1346	0.0690690690690691
37.366146372	1389	0.101351351351351
37.392406937	1437	0.137387387387387
37.418667502	1462	0.156156156156156
37.444928067	1354	0.0750750750750751
37.471188632	1373	0.0893393393393393
37.497449197	1388	0.100600600600601
37.523709762	1406	0.114114114114114
37.549970327	1359	0.0788288288288288
37.576230892	1442	0.141141141141141
37.602491457	1392	0.103603603603604
37.628752022	1350	0.0720720720720721
37.655012587	1382	0.0960960960960961
37.681273152	1388	0.100600600600601
37.707533717	1365	0.0833333333333333
37.733794282	1435	0.135885885885886
37.760054847	1390	0.102102102102102
37.786315412	1393	0.104354354354354
37.812575977	1395	0.105855855855856
37.838836542	1352	0.0735735735735736
37.865097107	1467	0.15990990990991
37.891357672	1419	0.123873873873874
37.917618237	1443	0.141891891891892
37.943878802	1384	0.0975975975975976
37.970139367	1461	0.155405405405405
37.996399932	1370	0.0870870870870871
38.022660497	1345	0.0683183183183183
38.048921062	1382	0.0960960960960961
38.075181627	1419	0.123873873873874
38.101442192	1362	0.0810810810810811
38.127702757	1339	0.0638138138138138
38.153963322	1395	0.105855855855856
38.180223887	1266	0.00900900900900901
38.206484452	1442	0.141141141141141
38.232745017	1410	0.117117117117117
38.259005582	1397	0.107357357357357
38.285266147	1397	0.107357357357357
38.311526712	1374	0.0900900900900901
38.337787277	1384	0.0975975975975976
38.364047842	1426	0.129129129129129
38.390308407	1390	0.102102102102102
38.416568972	1365	0.0833333333333333
38.442829537	1415	0.120870870870871
38.469090102	1424	0.127627627627628
38.495350667	1442	0.141141141141141
38.521611232	1413	0.119369369369369
38.547871797	1377	0.0923423423423423
38.574132362	1378	0.0930930930930931
38.600392927	1399	0.108858858858859
38.626653492	1427	0.12987987987988
38.652914057	1408	0.115615615615616
38.679174622	1386	0.0990990990990991
38.705435187	1394	0.105105105105105
38.731695752	1494	0.18018018018018
38.757956317	1411	0.117867867867868
38.784216882	1404	0.112612612612613
38.810477447	1402	0.111111111111111
38.836738012	1503	0.186936936936937
38.862998577	1466	0.159159159159159
38.889259142	1467	0.15990990990991
38.915519707	1394	0.105105105105105
38.941780273	1434	0.135135135135135
38.968040838	1392	0.103603603603604
38.994301403	1398	0.108108108108108
39.020561968	1384	0.0975975975975976
39.046822533	1338	0.0630630630630631
39.073083098	1412	0.118618618618619
39.099343663	1423	0.126876876876877
39.125604228	1409	0.116366366366366
39.151864793	1397	0.107357357357357
39.178125358	1413	0.119369369369369
39.204385923	1380	0.0945945945945946
39.230646488	1405	0.113363363363363
39.256907053	1451	0.147897897897898
39.283167618	1388	0.100600600600601
39.309428183	1406	0.114114114114114
39.335688748	1405	0.113363363363363
39.361949313	1347	0.0698198198198198
39.388209878	1415	0.120870870870871
39.414470443	1389	0.101351351351351
39.440731008	1448	0.145645645645646
39.466991573	1396	0.106606606606607
39.493252138	1444	0.142642642642643
39.519512703	1440	0.13963963963964
39.545773268	1449	0.146396396396396
39.572033833	1451	0.147897897897898
39.598294398	1471	0.162912912912913
39.624554963	1456	0.151651651651652
39.650815528	1383	0.0968468468468468
39.677076093	1439	0.138888888888889
39.703336658	1470	0.162162162162162
39.729597223	1451	0.147897897897898
39.755857788	1393	0.104354354354354
39.782118353	1385	0.0983483483483484
39.808378918	1476	0.166666666666667
39.834639483	1467	0.15990990990991
39.860900048	1459	0.153903903903904
39.887160613	1488	0.175675675675676
39.913421178	1451	0.147897897897898
39.939681743	1449	0.146396396396396
39.965942308	1418	0.123123123123123
39.992202873	1452	0.148648648648649
40.018463438	1461	0.155405405405405
40.044724003	1428	0.130630630630631
40.070984568	1436	0.136636636636637
40.097245133	1411	0.117867867867868
40.123505698	1414	0.12012012012012
40.149766263	1476	0.166666666666667
40.176026828	1466	0.159159159159159
40.202287393	1460	0.154654654654655
40.228547958	1433	0.134384384384384
40.254808523	1459	0.153903903903904
40.281069088	1418	0.123123123123123
40.307329653	1441	0.14039039039039
40.333590218	1381	0.0953453453453453
40.359850783	1445	0.143393393393393
40.386111348	1399	0.108858858858859
40.412371913	1466	0.159159159159159
40.438632478	1395	0.105855855855856
40.464893043	1468	0.160660660660661
40.491153608	1446	0.144144144144144
40.517414173	1430	0.132132132132132
40.543674738	1468	0.160660660660661
40.569935303	1533	0.209459459459459
40.596195868	1502	0.186186186186186
40.622456433	1451	0.147897897897898
40.648716998	1448	0.145645645645646
40.674977563	1436	0.136636636636637
40.701238128	1458	0.153153153153153
40.727498693	1501	0.185435435435435
40.753759258	1505	0.188438438438438
40.780019823	1474	0.165165165165165
40.806280388	1475	0.165915915915916
40.832540953	1427	0.12987987987988
40.858801518	1420	0.124624624624625
40.885062083	1475	0.165915915915916
40.911322648	1455	0.150900900900901
40.937583213	1405	0.113363363363363
40.963843778	1527	0.204954954954955
40.990104343	1438	0.138138138138138
41.016364908	1410	0.117117117117117
41.042625473	1401	0.11036036036036
41.068886038	1417	0.122372372372372
41.095146603	1426	0.129129129129129
41.121407168	1406	0.114114114114114
41.147667733	1429	0.131381381381381
41.173928298	1404	0.112612612612613
41.200188863	1435	0.135885885885886
41.226449428	1395	0.105855855855856
41.252709993	1366	0.0840840840840841
41.278970558	1435	0.135885885885886
41.305231123	1390	0.102102102102102
41.331491688	1383	0.0968468468468468
41.357752253	1507	0.18993993993994
41.384012818	1391	0.102852852852853
41.410273383	1384	0.0975975975975976
41.436533948	1391	0.102852852852853
41.462794513	1361	0.0803303303303303
41.489055078	1390	0.102102102102102
41.515315643	1393	0.104354354354354
41.541576208	1383	0.0968468468468468
41.567836773	1399	0.108858858858859
41.594097338	1383	0.0968468468468468
41.620357903	1405	0.113363363363363
41.646618468	1411	0.117867867867868
41.672879034	1465	0.158408408408408
41.699139599	1445	0.143393393393393
41.725400164	1448	0.145645645645646
41.751660729	1416	0.121621621621622
41.777921294	1418	0.123123123123123
41.804181859	1429	0.131381381381381
41.830442424	1397	0.107357357357357
41.856702989	1431	0.132882882882883
41.882963554	1420	0.124624624624625
41.909224119	1460	0.154654654654655
41.935484684	1435	0.135885885885886
41.961745249	1421	0.125375375375375
41.988005814	1414	0.12012012012012
42.014266379	1356	0.0765765765765766
42.040526944	1439	0.138888888888889
42.066787509	1515	0.195945945945946
42.093048074	1434	0.135135135135135
42.119308639	1474	0.165165165165165
42.145569204	1396	0.106606606606607
42.171829769	1398	0.108108108108108
42.198090334	1407	0.114864864864865
42.224350899	1431	0.132882882882883
42.250611464	1494	0.18018018018018
42.276872029	1403	0.111861861861862
42.303132594	1431	0.132882882882883
42.329393159	1446	0.144144144144144
42.355653724	1413	0.119369369369369
42.381914289	1430	0.132132132132132
42.408174854	1386	0.0990990990990991
42.434435419	1494	0.18018018018018
42.460695984	1447	0.144894894894895
42.486956549	1370	0.0870870870870871
42.513217114	1427	0.12987987987988
42.539477679	1411	0.117867867867868
42.565738244	1370	0.0870870870870871
42.591998809	1384	0.0975975975975976
42.618259374	1466	0.159159159159159
42.644519939	1382	0.0960960960960961
42.670780504	1405	0.113363363363363
42.697041069	1386	0.0990990990990991
42.723301634	1426	0.129129129129129
42.749562199	1409	0.116366366366366
42.775822764	1539	0.213963963963964
42.802083329	1414	0.12012012012012
42.828343894	1476	0.166666666666667
42.854604459	1443	0.141891891891892
42.880865024	1406	0.114114114114114
42.907125589	1409	0.116366366366366
42.933386154	1413	0.119369369369369
42.959646719	1428	0.130630630630631
42.985907284	1416	0.121621621621622
43.012167849	1439	0.138888888888889
43.038428414	1457	0.152402402402402
43.064688979	1456	0.151651651651652
43.090949544	1447	0.144894894894895
43.117210109	1364	0.0825825825825826
43.143470674	1428	0.130630630630631
43.169731239	1368	0.0855855855855856
43.195991804	1455	0.150900900900901
43.222252369	1400	0.10960960960961
43.248512934	1425	0.128378378378378
43.274773499	1390	0.102102102102102
43.301034064	1420	0.124624624624625
43.327294629	1509	0.191441441441441
43.353555194	1509	0.191441441441441
43.379815759	1486	0.174174174174174
43.406076324	1458	0.153153153153153
43.432336889	1445	0.143393393393393
43.458597454	1484	0.172672672672673
43.484858019	1475	0.165915915915916
43.511118584	1451	0.147897897897898
43.537379149	1452	0.148648648648649
43.563639714	1459	0.153903903903904
43.589900279	1455	0.150900900900901
43.616160844	1450	0.147147147147147
43.642421409	1504	0.187687687687688
43.668681974	1409	0.116366366366366
43.694942539	1404	0.112612612612613
43.721203104	1451	0.147897897897898
43.747463669	1446	0.144144144144144
43.773724234	1532	0.208708708708709
43.799984799	1426	0.129129129129129
43.826245364	1490	0.177177177177177
43.852505929	1458	0.153153153153153
43.878766494	1441	0.14039039039039
43.905027059	1467	0.15990990990991
43.931287624	1467	0.15990990990991
43.957548189	1500	0.184684684684685
43.983808754	1496	0.181681681681682
44.010069319	1388	0.100600600600601
44.036329884	1417	0.122372372372372
44.062590449	1470	0.162162162162162
44.088851014	1430	0.132132132132132
44.115111579	1447	0.144894894894895
44.141372144	1448	0.145645645645646
44.167632709	1446	0.144144144144144
44.193893274	1520	0.1996996996997
44.220153839	1474	0.165165165165165
44.246414404	1499	0.183933933933934
44.272674969	1484	0.172672672672673
44.298935534	1452	0.148648648648649
44.325196099	1469	0.161411411411411
44.351456664	1455	0.150900900900901
44.37771723	1489	0.176426426426426
44.403977795	1521	0.20045045045045
44.43023836	1453	0.149399399399399
44.456498925	1500	0.184684684684685
44.48275949	1433	0.134384384384384
44.509020055	1554	0.225225225225225
44.53528062	1473	0.164414414414414
44.561541185	1542	0.216216216216216
44.58780175	1457	0.152402402402402
44.614062315	1448	0.145645645645646
44.64032288	1508	0.190690690690691
44.666583445	1466	0.159159159159159
44.69284401	1439	0.138888888888889
44.719104575	1519	0.198948948948949
44.74536514	1487	0.174924924924925
44.771625705	1365	0.0833333333333333
44.79788627	1415	0.120870870870871
44.824146835	1447	0.144894894894895
44.8504074	1450	0.147147147147147
44.876667965	1520	0.1996996996997
44.90292853	1436	0.136636636636637
44.929189095	1436	0.136636636636637
44.95544966	1457	0.152402402402402
44.981710225	1488	0.175675675675676
45.00797079	1404	0.112612612612613
45.034231355	1422	0.126126126126126
45.06049192	1425	0.128378378378378
45.086752485	1378	0.0930930930930931
45.11301305	1473	0.164414414414414
45.139273615	1449	0.146396396396396
45.16553418	1404	0.112612612612613
45.191794745	1436	0.136636636636637
45.21805531	1436	0.136636636636637
45.244315875	1448	0.145645645645646
45.27057644	1524	0.202702702702703
45.296837005	1433	0.134384384384384
45.32309757	1503	0.186936936936937
45.349358135	1455	0.150900900900901
45.3756187	1527	0.204954954954955
45.401879265	1448	0.145645645645646
45.42813983	1527	0.204954954954955
45.454400395	1443	0.141891891891892
45.48066096	1471	0.162912912912913
45.506921525	1446	0.144144144144144
45.53318209	1422	0.126126126126126
45.559442655	1429	0.131381381381381
45.58570322	1481	0.17042042042042
45.611963785	1449	0.146396396396396
45.63822435	1373	0.0893393393393393
45.664484915	1363	0.0818318318318318
45.69074548	1459	0.153903903903904
45.717006045	1515	0.195945945945946
45.74326661	1414	0.12012012012012
45.769527175	1371	0.0878378378378378
45.79578774	1518	0.198198198198198
45.822048305	1484	0.172672672672673
45.84830887	1405	0.113363363363363
45.874569435	1411	0.117867867867868
45.90083	1411	0.117867867867868
45.927090565	1378	0.0930930930930931
45.95335113	1445	0.143393393393393
45.979611695	1404	0.112612612612613
46.00587226	1472	0.163663663663664
46.032132825	1494	0.18018018018018
46.05839339	1511	0.192942942942943
46.084653955	1452	0.148648648648649
46.11091452	1437	0.137387387387387
46.137175085	1487	0.174924924924925
46.16343565	1449	0.146396396396396
46.189696215	1543	0.216966966966967
46.21595678	1404	0.112612612612613
46.242217345	1515	0.195945945945946
46.26847791	1479	0.168918918918919
46.294738475	1491	0.177927927927928
46.32099904	1484	0.172672672672673
46.347259605	1487	0.174924924924925
46.37352017	1545	0.218468468468468
46.399780735	1563	0.231981981981982
46.4260413	1517	0.197447447447447
46.452301865	1541	0.215465465465465
46.47856243	1563	0.231981981981982
46.504822995	1596	0.256756756756757
46.53108356	1622	0.276276276276276
46.557344125	1525	0.203453453453453
46.58360469	1535	0.210960960960961
46.609865255	1613	0.26951951951952
46.63612582	1658	0.303303303303303
46.662386385	1561	0.23048048048048
46.68864695	1569	0.236486486486486
46.714907515	1586	0.249249249249249
46.74116808	1556	0.226726726726727
46.767428645	1613	0.26951951951952
46.79368921	1628	0.280780780780781
46.819949775	1588	0.250750750750751
46.84621034	1603	0.262012012012012
46.872470905	1594	0.255255255255255
46.89873147	1637	0.287537537537538
46.924992035	1630	0.282282282282282
46.9512526	1630	0.282282282282282
46.977513165	1563	0.231981981981982
47.00377373	1576	0.241741741741742
47.030034295	1594	0.255255255255255
47.05629486	1495	0.180930930930931
47.082555426	1609	0.266516516516517
47.108815991	1648	0.295795795795796
47.135076556	1533	0.209459459459459
47.161337121	1570	0.237237237237237
47.187597686	1476	0.166666666666667
47.213858251	1552	0.223723723723724
47.240118816	1466	0.159159159159159
47.266379381	1494	0.18018018018018
47.292639946	1570	0.237237237237237
47.318900511	1467	0.15990990990991
47.345161076	1562	0.231231231231231
47.371421641	1479	0.168918918918919
47.397682206	1512	0.193693693693694
47.423942771	1462	0.156156156156156
47.450203336	1500	0.184684684684685
47.476463901	1593	0.254504504504505
47.502724466	1414	0.12012012012012
47.528985031	1516	0.196696696696697
47.555245596	1514	0.195195195195195
47.581506161	1434	0.135135135135135
47.607766726	1490	0.177177177177177
47.634027291	1516	0.196696696696697
47.660287856	1470	0.162162162162162
47.686548421	1509	0.191441441441441
