	18h	Normalized1
		18h
11.053060232	1165	0.172743055555556
11.079320797	1189	0.193576388888889
11.105581362	1153	0.162326388888889
11.131841927	1155	0.1640625
11.158102492	1166	0.173611111111111
11.184363057	1142	0.152777777777778
11.210623622	1140	0.151041666666667
11.236884187	1190	0.194444444444444
11.263144752	1148	0.157986111111111
11.289405317	1142	0.152777777777778
11.315665882	1143	0.153645833333333
11.341926447	1161	0.169270833333333
11.368187012	1129	0.141493055555556
11.394447577	1159	0.167534722222222
11.420708142	1144	0.154513888888889
11.446968707	1138	0.149305555555556
11.473229272	1166	0.173611111111111
11.499489837	1205	0.207465277777778
11.525750402	1131	0.143229166666667
11.552010967	1124	0.137152777777778
11.578271532	1095	0.111979166666667
11.604532097	1131	0.143229166666667
11.630792662	1197	0.200520833333333
11.657053227	1190	0.194444444444444
11.683313792	1208	0.210069444444444
11.709574357	1119	0.1328125
11.735834922	1177	0.183159722222222
11.762095487	1086	0.104166666666667
11.788356052	1149	0.158854166666667
11.814616618	1079	0.0980902777777778
11.840877183	1201	0.203993055555556
11.867137748	1136	0.147569444444444
11.893398313	1157	0.165798611111111
11.919658878	1126	0.138888888888889
11.945919443	1120	0.133680555555556
11.972180008	1171	0.177951388888889
11.998440573	1195	0.198784722222222
12.024701138	1138	0.149305555555556
12.050961703	1163	0.171006944444444
12.077222268	1149	0.158854166666667
12.103482833	1211	0.212673611111111
12.129743398	1136	0.147569444444444
12.156003963	1137	0.1484375
12.182264528	1191	0.1953125
12.208525093	1142	0.152777777777778
12.234785658	1192	0.196180555555556
12.261046223	1108	0.123263888888889
12.287306788	1130	0.142361111111111
12.313567353	1186	0.190972222222222
12.339827918	1097	0.113715277777778
12.366088483	1151	0.160590277777778
12.392349048	1102	0.118055555555556
12.418609613	1169	0.176215277777778
12.444870178	1172	0.178819444444444
12.471130743	1177	0.183159722222222
12.497391308	1137	0.1484375
12.523651873	1132	0.144097222222222
12.549912438	1121	0.134548611111111
12.576173003	1128	0.140625
12.602433568	1124	0.137152777777778
12.628694133	1135	0.146701388888889
12.654954698	1087	0.105034722222222
12.681215263	1181	0.186631944444444
12.707475828	1104	0.119791666666667
12.733736393	1162	0.170138888888889
12.759996958	1070	0.0902777777777778
12.786257523	1144	0.154513888888889
12.812518088	1115	0.129340277777778
12.838778653	1154	0.163194444444444
12.865039218	1089	0.106770833333333
12.891299783	1192	0.196180555555556
12.917560348	1173	0.1796875
12.943820913	1233	0.231770833333333
12.970081478	1176	0.182291666666667
12.996342043	1150	0.159722222222222
13.022602608	1172	0.178819444444444
13.048863173	1155	0.1640625
13.075123738	1099	0.115451388888889
